&
B ALA_CB 17.6678 23.0149
4.25 0.28202 0.00208768 0.00174845
4.55 5.87022 0 0.00222762
4.85 6.21261 0 0.00313715
&
HOH SER_DB3 0.0192067 0.0192067
1.55 -0.245666 0 1.19793e-05
1.65 0.0124785 0 1.55076e-05
1.75 0.331635 0 2.13379e-05
1.85 0.624741 0 2.86052e-05
1.95 0.886479 0 3.71636e-05
2.05 1.11957 0 4.69187e-05
2.15 1.32942 0 5.78742e-05
2.25 1.5223 0 7.01861e-05
2.35 1.70075 0 8.38978e-05
2.45 1.8763 0 9.99982e-05
2.55 2.03999 0 0.000117783
2.65 2.20127 0 0.000138396
2.75 -2.76857 0.00167015 0.000161471
2.9 -0.50369 0.000417537 0.000395683
3.1 -2.96115 0.00668058 0.000530369
3.3 3.82205 0 0.000699873
3.5 4.08508 0 0.000910437
3.7 4.32641 0 0.00115893
3.95 -0.343617 0.00208768 0.00227842
4.25 5.30569 0 0.00308572
4.55 -0.132683 0.00292276 0.00393347
4.85 -0.407198 0.00542797 0.00554265
&
HOH SER_OG 53419.6 53419.6
1.55 0.643005 2.28604 5.50513
1.65 1.80001 2.00006 15.3182
1.75 2.36696 2.33557 31.5341
1.85 3.98083 0.763125 51.7468
1.95 0.763924 27.7995 75.55
2.05 1.14454 25.8224 102.682
2.15 0.900394 42.7449 133.153
2.25 0.373879 90.9791 167.396
2.35 -0.044036 169.658 205.532
2.45 -0.840318 458.14 250.312
2.55 -1.66296 1249.06 299.777
2.65 -2.25783 2697.32 357.107
2.75 -2.26683 3210.86 421.287
2.9 -1.75602 4905.45 1072.7
3.1 -1.03699 3224.71 1447.3
3.3 -0.658543 2928.12 1918.74
3.5 -0.342835 2787.17 2504.39
3.7 -0.20647 3103.01 3195.53
3.95 -0.0171425 5069.75 6309.15
4.25 -0.0471022 7083.09 8554.51
4.55 0.0472755 8221.64 10912.4
4.85 0.403791 8116.86 15388
&
HOH THR_CB 37645.7 37645.7
1.55 4.81374 0.0259987 3.87956
1.65 13.7007 0 10.795
1.75 14.4227 0 22.2226
1.85 14.918 0 36.4668
1.95 15.2965 0 53.2414
2.05 15.6033 0 72.3618
2.15 15.8632 0 93.8349
2.25 11.3657 0.00111882 117.967
2.35 9.34576 0.0104372 144.842
2.45 11.7668 0.00112022 176.399
2.55 9.50391 0.0129988 211.258
2.65 4.9589 1.45917 251.66
2.75 3.86579 5.13595 296.888
2.9 2.90186 34.2887 755.951
3.1 0.881457 348.884 1019.94
3.3 -0.544268 1924.52 1352.17
3.5 -1.20152 4846.73 1764.88
3.7 -1.2385 6417.25 2251.95
3.95 -0.628678 6885.5 4446.16
4.25 -0.155504 5816.52 6028.51
4.55 0.186003 5273.17 7690.13
4.85 0.38532 6092.17 10844.2
&
HOH THR_CG2 36137.1 36137.1
1.55 12.6952 0 3.72409
1.65 13.7186 0 10.3624
1.75 14.4406 0 21.3321
1.85 14.9359 0 35.0055
1.95 8.53644 0.00877193 51.1078
2.05 8.84328 0.00877193 69.462
2.15 8.76023 0.0123641 90.0746
2.25 7.87075 0.037852 113.239
2.35 4.50504 1.34601 139.037
2.45 3.05198 7.00984 169.33
2.55 2.96875 9.12372 202.792
2.65 2.39533 19.2843 241.575
2.75 2.06217 31.7449 284.991
2.9 1.59975 128.351 725.657
3.1 0.457038 542.944 979.067
3.3 -0.422653 1734.83 1297.99
3.5 -0.896408 3636.56 1694.16
3.7 -0.984269 5066.29 2161.7
3.95 -0.632468 7036.11 4267.99
4.25 -0.0664159 5416.56 5786.93
4.55 0.0767978 5987.57 7381.96
4.85 0.33541 6519.27 10409.6
&
HOH THR_D 0.0722591 0.0722591
1.55 4.42733 0 1.74466e-05
1.65 4.99312 0 3.07205e-05
1.75 5.53195 0 5.26552e-05
1.85 5.95017 0 7.99963e-05
1.95 6.28842 0 0.000112194
2.05 -0.0520599 0.00751566 0.000148895
2.15 1.28827 0.00250522 0.000190112
2.25 7.03384 0 0.000236431
2.35 7.23121 0 0.000288017
2.45 7.42208 0 0.00034859
2.55 7.59767 0 0.000415499
2.65 7.76879 0 0.000493049
2.75 7.93098 0 0.000579863
2.9 4.42358 0.000830565 0.00146101
3.1 9.15282 0 0.00196772
3.3 1.01144 0.0454545 0.00260543
3.5 4.86066 0.00125261 0.00339761
3.7 5.10374 0.00125261 0.0043325
3.95 10.6212 0 0.00854419
4.25 4.35894 0.00709812 0.0115814
4.55 4.75795 0.00607287 0.0147708
4.85 8.1557 0.000276855 0.0208248
&
HOH THR_DA 0.0243721 0.0243721
1.55 3.70973 0 1.25116e-05
1.65 4.01562 0 1.69887e-05
1.75 4.37712 0 2.43871e-05
1.85 4.69786 0 3.36089e-05
1.95 4.97786 0 4.44688e-05
2.05 5.22344 0 5.68476e-05
2.15 5.44221 0 7.07494e-05
2.25 5.64173 0 8.63724e-05
2.35 5.82526 0 0.000103772
2.45 6.00498 0 0.000124202
2.55 6.17193 0 0.00014677
2.65 6.33593 0 0.000172926
2.75 6.49236 0 0.000202208
2.9 7.39649 0 0.000499408
3.1 7.69082 0 0.000670316
3.3 7.96911 0 0.000885405
3.5 8.23284 0 0.0011526
3.7 8.47467 0 0.00146793
3.95 9.15155 0 0.00288848
4.25 9.4551 0 0.0039129
4.55 2.75289 0.0103705 0.00498864
4.85 2.79604 0.0140016 0.00703059
&
HOH THR_DB 0.0177459 0.0177459
1.55 4.50309 0 1.18288e-05
1.65 4.7465 0 1.50887e-05
1.75 5.05179 0 2.04755e-05
1.85 5.33541 0 2.71902e-05
1.95 5.59069 0 3.50976e-05
2.05 5.81926 0 4.41108e-05
2.15 6.02585 0 5.4233e-05
2.25 6.21626 0 6.56085e-05
2.35 6.39281 0 7.82773e-05
2.45 6.5668 0 9.31531e-05
2.55 6.72926 0 0.000109585
2.65 2.45801 0.000830565 0.00012863
2.75 7.04286 0 0.000149951
2.9 1.49471 0.00626305 0.000366349
3.1 1.81793 0.00607287 0.000490791
3.3 8.50552 0 0.000647403
3.5 3.64961 0.00166113 0.000841952
3.7 9.00942 0 0.00107155
3.95 5.24821 0.000835073 0.00210588
4.25 5.14991 0.00125261 0.00285179
4.55 5.79945 0.000830565 0.00363506
4.85 10.5738 0 0.00512185
&
HOH THR_DG1 0.0618476 0.0618476
1.55 5.1932 0 1.63737e-05
1.65 5.72022 0 2.77349e-05
1.75 6.23718 0 4.65092e-05
1.85 6.64475 0 6.99109e-05
1.95 6.97707 0 9.74696e-05
2.05 7.25643 0 0.000128882
2.15 3.06688 0.000830565 0.00016416
2.25 7.71469 0 0.000203806
2.35 7.91079 0 0.000247959
2.45 8.10066 0 0.000299804
2.55 8.27547 0 0.000357073
2.65 8.44596 0 0.000423448
2.75 8.60763 0 0.000497754
2.9 4.00245 0.00250522 0.00125194
3.1 9.82743 0 0.00168565
3.3 10.1079 0 0.00223147
3.5 10.3733 0 0.0029095
3.7 10.6162 0 0.00370969
3.95 6.3576 0.00138427 0.00731454
4.25 3.08946 0.0496209 0.00991416
4.55 6.02825 0.00334029 0.012644
4.85 6.15132 0.00416635 0.0178257
&
HOH THR_DG21 0.0283111 0.0283111
1.55 3.96609 0 1.29176e-05
1.65 4.30442 0 1.81183e-05
1.75 4.69262 0 2.67123e-05
1.85 5.02983 0 3.74245e-05
1.95 5.32032 0 5.00397e-05
2.05 5.57291 0 6.4419e-05
2.15 5.7966 0 8.05676e-05
2.25 5.99974 0 9.87156e-05
2.35 6.18601 0 0.000118927
2.45 6.36796 0 0.000142659
2.55 6.53666 0 0.000168874
2.65 6.7021 0 0.000199258
2.75 6.85971 0 0.000233272
2.9 7.76795 0 0.000578505
3.1 8.06299 0 0.000777036
3.3 3.02647 0.00202429 0.00102689
3.5 8.60588 0 0.00133726
3.7 3.7293 0.00166113 0.00170355
3.95 3.99779 0.00250522 0.00335369
4.25 4.14942 0.00291825 0.00454368
4.55 2.87368 0.0133612 0.00579329
4.85 4.04336 0.005841 0.00816525
&
HOH THR_DG22 0.0210273 0.0210273
1.55 3.98319 0 1.2167e-05
1.65 4.2589 0 1.60296e-05
1.75 4.59409 0 2.24126e-05
1.85 4.89788 0 3.03688e-05
1.95 5.16678 0 3.97384e-05
2.05 5.40482 0 5.04182e-05
2.15 5.61822 0 6.24122e-05
2.25 5.81376 0 7.58911e-05
2.35 5.99425 0 9.09025e-05
2.45 6.17148 0 0.000108529
2.55 6.33649 0 0.000128
2.65 6.49887 0 0.000150566
2.75 6.65398 0 0.000175829
2.9 2.7151 0.00125261 0.000432242
3.1 2.03275 0.00334029 0.000579695
3.3 2.77868 0.00208768 0.000765266
3.5 2.45633 0.00375783 0.000995789
3.7 8.62953 0 0.00126784
3.95 9.30588 0 0.00249344
4.25 4.16637 0.00230115 0.00337727
4.55 9.85208 0 0.00430538
4.85 3.47395 0.00828771 0.00606709
&
HOH THR_DG23 0.0132933 0.0132933
1.55 4.39748 0 1.13699e-05
1.65 4.59203 0 1.38119e-05
1.75 4.84835 0 1.78471e-05
1.85 5.09664 0 2.2877e-05
1.95 5.32689 0 2.88004e-05
2.05 5.5375 0 3.55521e-05
2.15 5.73083 0 4.31345e-05
2.25 5.91111 0 5.16558e-05
2.35 6.07977 0 6.11459e-05
2.45 6.24718 0 7.22893e-05
2.55 6.40442 0 8.45984e-05
2.65 6.56026 0 9.88649e-05
2.75 6.71001 0 0.000114836
2.9 7.5903 0 0.000276938
3.1 7.88043 0 0.000370156
3.3 2.84042 0.00202429 0.000487473
3.5 3.57895 0.00125261 0.000633208
3.7 2.84337 0.00334029 0.000805197
3.95 4.20764 0.00167015 0.00158001
4.25 3.82161 0.00333578 0.00213876
4.55 4.75286 0.00167015 0.0027255
4.85 10.2195 0 0.00383924
&
HOH THR_OG1 41566.6 41566.6
1.55 11.1435 3.94283e-05 4.28363
1.65 0.642479 5 11.9193
1.75 14.4869 0 24.5371
1.85 1.38509 8.03776 40.265
1.95 3.57421 1.3145 58.7866
2.05 3.22375 2.53644 79.8986
2.15 2.68895 5.61488 103.608
2.25 1.42339 25.0244 130.253
2.35 0.938307 49.9075 159.928
2.45 -0.79664 344.545 194.772
2.55 -1.42069 770.165 233.261
2.65 -2.1798 1960.02 277.871
2.75 -2.48406 3134.57 327.81
2.9 -1.98203 4831.14 834.685
3.1 -0.923864 2262.44 1126.17
3.3 -0.53291 2028.83 1493
3.5 -0.235011 1965.86 1948.7
3.7 -0.133648 2266.6 2486.49
3.95 0.0152936 3855.82 4909.24
4.25 0.0480737 5059.47 6656.4
4.55 0.115159 6035.24 8491.08
4.85 0.31708 6954.46 11973.6
&
HOH TRP_CB 7786.86 7786.86
1.55 11.8335 0 0.80248
1.65 12.8568 0 2.23291
1.75 13.5789 0 4.59666
1.85 14.0742 0 7.54303
1.95 14.4526 0 11.0128
2.05 14.7594 0 14.9678
2.15 15.0193 0 19.4094
2.25 15.2481 0 24.4009
2.35 9.32238 0.00458898 29.96
2.45 10.8813 0.00116822 36.4875
2.55 1.82965 12.0402 43.6979
2.65 9.1082 0.00988915 52.0548
2.75 9.6114 0.00705058 61.4102
2.9 3.24547 10.4575 156.365
3.1 1.81963 58.7146 210.97
3.3 0.0914183 438.285 279.691
3.5 -0.621843 1167.36 365.059
3.7 -0.439263 1240.95 465.806
3.95 -0.0667829 1688.17 919.671
4.25 0.620655 1151.04 1246.97
4.55 1.1299 882.369 1590.67
4.85 1.21966 1137.44 2243.07
&
HOH TRP_CD1 10333.6 10333.6
1.55 5.28554 0.00784345 1.06494
1.65 12.975 0 2.9632
1.75 13.697 0 6.10004
1.85 8.62102 0.0026178 10.01
1.95 8.01459 0.00702576 14.6146
2.05 14.8776 0 19.8631
2.15 15.1375 0 25.7574
2.25 10.5972 0.00116822 32.3815
2.35 4.03265 1.02633 39.7586
2.45 9.5377 0.00507253 48.421
2.55 7.22134 0.0617032 57.9897
2.65 9.51899 0.00737792 69.0798
2.75 2.47973 9.9406 81.4949
2.9 2.25542 31.6761 207.506
3.1 0.771383 188.504 279.97
3.3 0.0763331 500.766 371.167
3.5 -0.36096 1012.12 484.455
3.7 -0.419718 1369.6 618.152
3.95 -0.464428 2827.73 1220.46
4.25 0.261083 1856 1654.81
4.55 0.870535 1287.12 2110.92
4.85 1.24426 1249.04 2976.69
&
HOH TRP_CD2 5434.88 5434.88
1.55 11.9443 0 0.560098
1.65 11.0341 5.91424e-05 1.55847
1.75 13.6897 0 3.20827
1.85 14.185 0 5.2647
1.95 14.5634 0 7.68643
2.05 14.8702 0 10.4468
2.15 15.1301 0 13.5469
2.25 15.359 0 17.0308
2.35 15.5642 0 20.9107
2.45 9.19719 0.00708179 25.4666
2.55 11.1725 0.00116822 30.4992
2.65 10.1106 0.00404858 36.3319
2.75 6.87865 0.121269 42.8615
2.9 6.05818 0.70146 109.136
3.1 1.76637 69.1831 147.248
3.3 1.59849 108.484 195.212
3.5 1.66522 132.455 254.795
3.7 1.43859 212 325.112
3.95 1.63322 344.537 641.889
4.25 1.19755 722.219 870.332
4.55 0.929085 1205 1110.22
4.85 0.488411 2640.17 1565.56
&
HOH TRP_CE2 10857.7 10857.7
1.55 10.2718 5.91424e-05 1.11895
1.65 13.2287 0 3.11349
1.75 13.9507 0 6.40942
1.85 14.446 0 10.5177
1.95 8.56379 0.00522565 15.3558
2.05 15.1313 0 20.8705
2.15 15.3911 0 27.0638
2.25 10.6644 0.00140971 34.0238
2.35 9.25899 0.00709708 41.7751
2.45 16.0224 0 50.8768
2.55 11.7224 0.0008726 60.9308
2.65 8.35579 0.0304596 72.5834
2.75 7.77179 0.0644478 85.6282
2.9 3.90354 7.8548 218.03
3.1 1.99114 71.7396 294.17
3.3 1.21557 206.559 389.992
3.5 0.285067 683.659 509.026
3.7 -0.247242 1485.46 649.504
3.95 0.120354 2030.69 1282.36
4.25 0.505251 1873.74 1738.74
4.55 0.707945 1951.66 2217.98
4.85 0.785686 2546.26 3127.66
&
HOH TRP_CE3 6538.53 6538.53
1.55 12.0665 0 0.673835
1.65 13.0899 0 1.87495
1.75 13.8119 0 3.85977
1.85 14.3072 0 6.33379
1.95 14.6856 0 9.2473
2.05 14.9925 0 12.5683
2.15 15.2523 0 16.2978
2.25 2.58195 4.00006 20.4892
2.35 2.78719 4.00006 25.157
2.45 10.0401 0.00343958 30.6381
2.55 4.79686 0.78197 36.6926
2.65 2.0708 14.2268 43.7098
2.75 5.91744 0.358346 51.5654
2.9 3.0528 16.0071 131.298
3.1 1.76106 78.5937 177.149
3.3 1.0798 205.928 234.854
3.5 0.722213 384.323 306.536
3.7 0.476953 626.691 391.132
3.95 0.548026 1152.43 772.237
4.25 0.930008 1066.46 1047.07
4.55 1.08874 1160.74 1335.67
4.85 0.980459 1823.99 1883.48
&
HOH TRP_CG 8178.89 8178.89
1.55 11.9557 0 0.842881
1.65 12.9791 0 2.34533
1.75 13.7011 0 4.82809
1.85 14.1964 0 7.92279
1.95 14.5748 0 11.5672
2.05 8.62099 0.00522565 15.7213
2.15 15.1415 0 20.3866
2.25 15.3704 0 25.6294
2.35 15.5756 0 31.4683
2.45 6.39176 0.118594 38.3245
2.55 11.1839 0.00116822 45.8979
2.65 9.80005 0.00559037 54.6756
2.75 13.1182 0.000229305 64.5019
2.9 7.15996 0.235751 164.238
3.1 2.6985 27.5511 221.592
3.3 2.00911 72.7773 293.773
3.5 1.39016 176.396 383.438
3.7 0.954338 348.019 489.258
3.95 0.929859 704.144 965.973
4.25 0.7195 1178.27 1309.75
4.55 0.420733 2026.38 1670.76
4.85 0.177317 3645 2356
&
HOH TRP_CH2 13934.5 13934.5
1.55 -0.341931 4.01022 1.43602
1.65 13.5832 0 3.99575
1.75 4.72012 0.145455 8.22565
1.85 5.09764 0.163636 13.4981
1.95 9.24687 0.0037594 19.7072
2.05 15.4858 0 26.7846
2.15 9.80273 0.00380048 34.7328
2.25 3.90194 1.75006 43.665
2.35 9.79307 0.00592885 53.6129
2.45 10.9392 0.00228902 65.2937
2.55 6.39893 0.258025 78.1966
2.65 3.83103 4.00776 93.1512
2.75 6.7729 0.249476 109.892
2.9 3.8038 12.3712 279.813
3.1 2.06851 94.6498 377.528
3.3 1.31972 265.319 500.503
3.5 0.693666 647.659 653.267
3.7 0.280107 1249.67 833.553
3.95 0.331953 2342.64 1645.74
4.25 0.503584 2675.42 2231.44
4.55 0.653465 2937.8 2846.48
4.85 0.766938 3698.32 4013.94
&
HOH TRP_CZ2 15481.4 15481.4
1.55 -0.43641 4.00975 1.59544
1.65 13.4886 0 4.43935
1.75 14.2106 0 9.13884
1.85 14.7059 0 14.9967
1.95 15.0844 0 21.895
2.05 15.3912 0 29.7581
2.15 15.6511 0 38.5887
2.25 15.8799 0 48.5127
2.35 11.1295 0.00140971 59.5649
2.45 8.28799 0.0296296 72.5425
2.55 7.78511 0.058683 86.8779
2.65 5.09909 1.0259 103.493
2.75 3.20582 8.03759 122.093
2.9 2.55876 39.088 310.878
3.1 1.86304 105.748 419.441
3.3 0.713859 442.395 556.068
3.5 -0.115999 1324.03 725.792
3.7 -0.116847 1690.86 926.092
3.95 -0.053996 3135.01 1828.44
4.25 0.317385 2932.07 2479.17
4.55 0.545028 2978.75 3162.49
4.85 0.943369 2820.32 4459.56
&
HOH TRP_CZ3 10012.5 10012.5
1.55 -0.505598 4.01022 1.03184
1.65 13.4195 0 2.87112
1.75 14.1416 0 5.91048
1.85 14.6369 0 9.69897
1.95 5.43018 0.145455 14.1604
2.05 2.38281 4.16364 19.2458
2.15 9.63906 0.00380048 24.957
2.25 15.8108 0 31.3752
2.35 11.2826 0.00112697 38.5231
2.45 4.00621 2.00181 46.9163
2.55 5.87412 0.370263 56.1876
2.65 2.83758 9.18906 66.9331
2.75 7.4493 0.107688 78.9624
2.9 2.74095 30.4032 201.058
3.1 1.84248 100.74 271.27
3.3 0.995771 311.443 359.633
3.5 0.669246 563.471 469.4
3.7 0.301455 1038.59 598.943
3.95 0.494177 1691.11 1182.53
4.25 0.756399 1764.07 1603.38
4.55 0.803943 2145.81 2045.32
4.85 1.05806 2346.87 2884.19
&
HOH TRP_DA 0.00202429 0.00202429
1.55 -1.79104 0 1.02086e-05
1.65 -1.75527 0 1.05805e-05
1.75 -1.69881 0 1.1195e-05
1.85 -1.63263 0 1.19609e-05
1.95 -1.55993 0 1.28629e-05
2.05 -1.48303 0 1.38911e-05
2.15 -1.40318 0 1.50457e-05
2.25 -1.32046 0 1.63433e-05
2.35 -1.23573 0 1.77885e-05
2.45 -1.14461 0 1.94854e-05
2.55 -1.05276 0 2.13598e-05
2.65 -0.955902 0 2.35323e-05
2.75 -0.857552 0 2.59643e-05
2.9 -0.189353 0 5.06491e-05
3.1 0.0577152 0 6.48444e-05
3.3 0.301056 0 8.27093e-05
3.5 0.538748 0 0.000104902
3.7 0.761625 0 0.000131092
3.95 1.4035 0 0.00024908
4.25 1.69736 0 0.000334166
4.55 -3.381 0.00202429 0.000423515
4.85 2.27111 0 0.000593115
&
HOH TRP_DB2 0.00202429 0.00202429
1.55 -1.79104 0 1.02086e-05
1.65 -1.75527 0 1.05805e-05
1.75 -1.69881 0 1.1195e-05
1.85 -1.63263 0 1.19609e-05
1.95 -1.55993 0 1.28629e-05
2.05 -1.48303 0 1.38911e-05
2.15 -1.40318 0 1.50457e-05
2.25 -1.32046 0 1.63433e-05
2.35 -1.23573 0 1.77885e-05
2.45 -1.14461 0 1.94854e-05
2.55 -1.05276 0 2.13598e-05
2.65 -0.955902 0 2.35323e-05
2.75 -0.857552 0 2.59643e-05
2.9 -0.189353 0 5.06491e-05
3.1 0.0577152 0 6.48444e-05
3.3 0.301056 0 8.27093e-05
3.5 0.538748 0 0.000104902
3.7 0.761625 0 0.000131092
3.95 -3.91182 0.00202429 0.00024908
4.25 1.69736 0 0.000334166
4.55 1.93431 0 0.000423515
4.85 2.27111 0 0.000593115
&
HOH TRP_NE1 12767 12767
1.55 5.53442 0.00697085 1.3157
1.65 8.62583 0.0008726 3.66097
1.75 13.8281 0 7.53646
1.85 11.0986 0.000241488 12.3672
1.95 9.2438 0.00233645 18.056
2.05 10.1906 0.00122737 24.5404
2.15 1.76181 7.3436 31.8227
2.25 3.86289 1.12932 40.0066
2.35 1.88814 9.99026 49.1209
2.45 1.60714 16.1144 59.8231
2.55 1.274 26.9286 71.6449
2.65 0.39434 77.3116 85.3466
2.75 -0.510307 225.376 100.685
2.9 -1.63932 1774.73 256.369
3.1 -0.837248 1073.69 345.897
3.3 -0.186958 742.878 458.568
3.5 0.0913697 734.05 598.533
3.7 0.299545 760.604 763.714
3.95 0.457899 1281.78 1507.85
4.25 0.531729 1614.26 2044.48
4.55 0.517195 2089.34 2607.99
4.85 0.751256 2331.42 3677.63
&
HOH TYR_CB 19598 19598
1.55 10.3515 8.04959e-05 2.01967
1.65 13.5776 0 5.61977
1.75 14.2996 0 11.5689
1.85 14.7949 0 18.9843
1.95 15.1733 0 27.7169
2.05 15.4802 0 37.6709
2.15 12.901 0.000160992 48.8495
2.25 15.9689 0 61.4122
2.35 10.5687 0.00270912 75.4032
2.45 15.1871 2.26783e-05 91.8317
2.55 7.64139 0.0740611 109.979
2.65 4.02883 3.27011 131.012
2.75 4.45052 2.53048 154.557
2.9 2.78365 34.1209 393.54
3.1 2.10477 90.7685 530.97
3.3 0.613624 534.548 703.927
3.5 -0.343253 1816.51 918.781
3.7 -0.554146 2862 1172.34
3.95 -0.325127 4494.02 2314.63
4.25 0.297203 3270.28 3138.38
4.55 0.604727 3067.27 4003.4
4.85 0.838815 3422.57 5645.36
&
HOH TYR_CD 49134.8 49134.8
1.55 10.5715 0.000182551 5.06357
1.65 1.94091 3.00055 14.0895
1.75 2.66312 3 29.0048
1.85 11.3385 0.000830565 47.5962
1.95 3.93894 2.00677 69.4902
2.05 3.84369 3 94.4461
2.15 14.7815 5.91424e-05 122.473
2.25 10.3484 0.00730868 153.969
2.35 4.51441 3.07056 189.046
2.45 4.73371 3.00317 230.235
2.55 4.62579 4.0065 275.732
2.65 4.84022 3.85157 328.464
2.75 4.69309 5.26401 387.496
2.9 3.02528 71.0461 986.661
3.1 1.9278 287.243 1331.22
3.3 0.86499 1102.25 1764.84
3.5 0.297248 2538.23 2303.51
3.7 0.162452 3706.07 2939.22
3.95 0.15235 7391.43 5803.1
4.25 0.395755 7856.76 7868.37
4.55 0.392446 10055.5 10037.1
4.85 0.26568 16096.1 14153.7
&
HOH TYR_CE 73408.4 73408.4
1.55 0.0297206 9.00359 7.56507
1.65 10.3321 0.000830565 21.05
1.75 15.4857 0 43.3337
1.85 3.36941 3 71.1097
1.95 3.11186 5.66667 103.82
2.05 3.75365 4.05379 141.104
2.15 2.3601 21.18 182.976
2.25 4.25441 4.00528 230.033
2.35 6.24357 0.672792 282.439
2.45 8.16998 0.119351 343.975
2.55 4.77161 4.27631 411.949
2.65 5.67717 2.05964 490.732
2.75 2.6982 47.7884 578.927
2.9 2.54972 141.158 1474.09
3.1 0.968025 926.207 1988.86
3.3 -0.193475 3922.82 2636.71
3.5 -0.75641 8990.05 3441.49
3.7 -0.531081 9156.83 4391.26
3.95 -0.0547209 11227.7 8669.94
4.25 0.435533 9324 11755.5
4.55 0.521229 10917.1 14995.6
4.85 0.326692 18700.7 21145.9
&
HOH TYR_CG 19192.5 19192.5
1.55 12.7402 0 1.97788
1.65 13.7636 0 5.50349
1.75 13.3966 1.97141e-05 11.3295
1.85 14.9809 0 18.5915
1.95 15.3593 0 27.1435
2.05 12.5151 0.000223619 36.8914
2.15 15.926 0 47.8388
2.25 16.1549 0 60.1416
2.35 3.74831 3.00083 73.8431
2.45 10.8068 0.00313316 89.9316
2.55 13.5935 0.00022198 107.703
2.65 3.31966 8.00431 128.301
2.75 11.3679 0.00300865 151.359
2.9 3.7489 15.6526 385.398
3.1 2.69603 60.5237 519.984
3.3 1.83761 189.317 689.362
3.5 1.17632 478.705 899.771
3.7 1.1568 622.856 1148.08
3.95 0.69007 1961.16 2266.74
4.25 0.199825 4341.59 3073.45
4.55 0.175303 5675.73 3920.57
4.85 0.491158 5835.93 5528.56
&
HOH TYR_CZ 41202.7 41202.7
1.55 0.52149 3.09012 4.24613
1.65 14.186 0 11.815
1.75 10.383 0.00091297 24.3224
1.85 1.49213 11.0039 39.9125
1.95 12.3931 0.000286246 58.2721
2.05 16.0886 0 79.1992
2.15 9.77068 0.0071793 102.701
2.25 12.0781 0.000889448 129.113
2.35 3.97034 3.66667 158.528
2.45 10.7031 0.00530964 193.067
2.55 3.50699 8.5 231.219
2.65 3.7186 8.19444 275.439
2.75 3.23775 15.6362 324.941
2.9 2.44245 88.1909 827.379
3.1 1.00717 499.849 1116.31
3.3 -0.552446 3152.32 1479.94
3.5 -1.27338 8460.79 1931.64
3.7 -0.620471 5619.52 2464.73
3.95 0.209437 4838.4 4866.27
4.25 0.575097 4551.17 6598.13
4.55 0.459213 6518.9 8416.75
4.85 0.672956 7423.5 11868.8
&
HOH TYR_OH 50761.1 50761.1
1.55 -0.749866 11.1741 5.23117
1.65 12.2664 5.91424e-05 14.5559
1.75 1.7507 5.25101 29.9648
1.85 3.74292 1.17526 49.1716
1.95 2.52654 5.79104 71.7903
2.05 1.4251 23.679 97.5721
2.15 1.11228 41.9831 126.526
2.25 0.449856 102.366 159.065
2.35 -0.32374 272.434 195.304
2.45 -1.15804 764.181 237.855
2.55 -2.00631 2137.53 284.859
2.65 -2.50237 4181.66 339.336
2.75 -2.24755 3823.5 400.322
2.9 -1.5181 4694.22 1019.32
3.1 -0.625796 2594.91 1375.28
3.3 0.0758816 1705.48 1823.26
3.5 0.227512 1912.83 2379.76
3.7 -0.0094166 3093.26 3036.51
3.95 0.308303 4444.88 5995.17
4.25 0.396705 5516.86 8128.8
4.55 0.323306 7573.43 10369.3
4.85 0.630547 7854.55 14622.2
&
HOH VAL_CB 25140.8 25140.8
1.55 6.77226 0.00507614 2.59088
1.65 14.0273 0 7.20918
1.75 14.7493 0 14.8408
1.85 10.152 0.00161812 24.3535
1.95 15.6231 0 35.556
2.05 15.9299 0 48.3251
2.15 16.1898 0 62.6654
2.25 5.97085 0.344667 78.7811
2.35 6.43657 0.265625 96.7291
2.45 6.00118 0.5 117.804
2.55 12.0121 0.00145815 141.083
2.65 4.38874 3.57738 168.065
2.75 5.60594 1.24945 198.27
2.9 4.25132 12.329 504.843
3.1 3.87334 24.2752 681.142
3.3 1.78743 259.132 903.015
3.5 1.02667 723.769 1178.63
3.7 0.788728 1171.6 1503.91
3.95 0.603665 2783.41 2969.26
4.25 0.212039 5583.19 4026
4.55 0.233471 6971.05 5135.67
4.85 0.489981 7606.06 7242.01
&
HOH VAL_CG1 24373.1 24373.1
1.55 13.119 0 2.51176
1.65 9.29168 0.00126823 6.98904
1.75 8.6333 0.00507292 14.3877
1.85 15.3596 0 23.6099
1.95 15.7381 0 34.4703
2.05 16.0449 0 46.8495
2.15 5.55765 0.464956 60.7518
2.25 5.48961 0.625688 76.3755
2.35 6.26691 0.353111 93.7754
2.45 2.96701 11.6587 114.207
2.55 7.30427 0.182515 136.775
2.65 5.48767 1.33738 162.933
2.75 3.38355 12.9374 192.215
2.9 2.91103 52.8397 489.428
3.1 1.71008 236.924 660.343
3.3 0.96012 664.919 875.441
3.5 0.098344 2054.55 1142.64
3.7 -0.0180412 2945.13 1457.99
3.95 0.136742 4980.93 2878.59
4.25 0.519925 4603.85 3903.06
4.55 0.813013 4380.85 4978.85
4.85 1.14656 4425.5 7020.87
&
HOH VAL_CG2 29590.6 29590.6
1.55 13.1448 0 3.04945
1.65 14.1682 0 8.48517
1.75 14.8902 0 17.4676
1.85 15.3855 0 28.664
1.95 9.53224 0.00507614 41.8492
2.05 5.22716 0.512048 56.8785
2.15 9.5733 0.00859339 73.7569
2.25 9.23561 0.0151509 92.7251
2.35 5.98969 0.478117 113.85
